model,attempt,temperature,top_p,prompt,results,baseline,score,augmented_prompt
gemini-2.0-flash,2,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,1.9,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,1.9,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,2,1.9,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790,"A descrição oficial do código NCM para a mercadoria RB-HARPIC PASTILHA LAVANDA PROM-4790 é: odorizantes / desodorizantes de ambiente e superfície.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'RB-HARPIC PASTILHA LAVANDA PROM-4790' é Preparações para barbear (antes, durante ou após), desodorantes (desodorizantes) corporais, preparações para banhos, depilatórios, outros produtos de perfumaria ou de toucador preparados e outras preparações cosméticas, não especificados nem compreendidos - Preparações para perfumar ou para desodorizar ambientes, incluindo as preparações odoríferas para cerimônias religiosas:  -- Agarbate e outras preparações odoríferas que atuem por combustão",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 72142000 | Rótulo: Vergalhões | Produto: TRAVA QUEDA CORDA
NCM: 73089010 | Rótulo: Vergalhões | Produto: JUNÇÃO H
NCM: 73269090 | Rótulo: Abraçadeiras | Produto: BM-CHAVEIRO LANTEJOULA CACTO
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: KIT PROMOCIONAL NUMERO 02 BRALIMPIA
NCM: 96039000 | Rótulo: vassouras, rodos, cabos e afins | Produto: Mercadorias ""Linha de Montagem""
NCM: 34022000 | Rótulo: odorizantes / desodorizantes de ambiente e superfície | Produto: RB-HARPIC PASTILHA LAVANDA PROM-4790


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: RB-HARPIC PASTILHA LAVANDA PROM-4790

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,3,0.1,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA,"A descrição oficial do código NCM 38089419 é: desinfetantes apresentados em quaisquer formas ou embalagens.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF PINHO BRIL 1LT CAMPOS LAVANDA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: REGISTRO DUMPER PARA CHAMINE PRETO
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PORCA P/ PINO DE TELHA
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: ARRUELA ZINCADA P/ PINO DE TELHA
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL 1LT CAMPOS LAVANDA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,3,0.1,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA,"A descrição oficial do código NCM para a mercadoria DESINF PINHO BRIL 1LT CAMPOS LAVANDA é: desinfetantes apresentados em quaisquer formas ou embalagens.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF PINHO BRIL 1LT CAMPOS LAVANDA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: REGISTRO DUMPER PARA CHAMINE PRETO
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PORCA P/ PINO DE TELHA
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: ARRUELA ZINCADA P/ PINO DE TELHA
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL 1LT CAMPOS LAVANDA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,3,0.1,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA,"A descrição oficial do código NCM 38089419 é: desinfetantes apresentados em quaisquer formas ou embalagens.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF PINHO BRIL 1LT CAMPOS LAVANDA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: REGISTRO DUMPER PARA CHAMINE PRETO
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PORCA P/ PINO DE TELHA
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: ARRUELA ZINCADA P/ PINO DE TELHA
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL 1LT CAMPOS LAVANDA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,3,1.0,0.1,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA,"A descrição oficial do código NCM 38089419 é: desinfetantes apresentados em quaisquer formas ou embalagens.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF PINHO BRIL 1LT CAMPOS LAVANDA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: REGISTRO DUMPER PARA CHAMINE PRETO
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PORCA P/ PINO DE TELHA
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: ARRUELA ZINCADA P/ PINO DE TELHA
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL 1LT CAMPOS LAVANDA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,3,1.0,0.5,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA,"A descrição oficial do código NCM para a mercadoria DESINF PINHO BRIL 1LT CAMPOS LAVANDA é: desinfetantes apresentados em quaisquer formas ou embalagens.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF PINHO BRIL 1LT CAMPOS LAVANDA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: REGISTRO DUMPER PARA CHAMINE PRETO
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PORCA P/ PINO DE TELHA
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: ARRUELA ZINCADA P/ PINO DE TELHA
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL 1LT CAMPOS LAVANDA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
gemini-2.0-flash,3,1.0,0.9,Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA,"A descrição oficial do código NCM 38089419 é: desinfetantes apresentados em quaisquer formas ou embalagens.
","A descrição correta de acordo com a Nomenclatura Comum do Mercusul para 'DESINF PINHO BRIL 1LT CAMPOS LAVANDA' é Inseticidas, rodenticidas, fungicidas, herbicidas, inibidores de germinação e reguladores de crescimento para plantas, desinfetantes e produtos semelhantes, apresentados em formas ou embalagens para venda a retalho ou como preparações ou ainda sob a forma - Outros: -- Desinfetantes Que contenham bromometano (brometo de metila) ou bromoclorometano",,"
    Você é um assistente especializado em responder de forma objetiva e clara às perguntas com base em informações relevantes extraídas de uma base de conhecimento. 

    Contexto relevante recuperado:

    NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: REGISTRO DUMPER PARA CHAMINE PRETO
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PORCA P/ PINO DE TELHA
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 100X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: PFL ELETR.LISA S/TPA 200X050 #24 ESTRUTURAL.
NCM: 73089010 | Rótulo: Barras próprias para construções, exceto os vergalhões. | Produto: ARRUELA ZINCADA P/ PINO DE TELHA
NCM: 38089419 | Rótulo: desinfetantes apresentados em quaisquer formas ou embalagens | Produto: DESINF PINHO BRIL 1LT CAMPOS LAVANDA


    Pergunta:
    Qual a descrição oficial do código NCM para a mercadoria com a seguinte descrição: DESINF PINHO BRIL 1LT CAMPOS LAVANDA

    Se o contexto não contiver informações suficientes, indique que não há dados suficientes para responder com segurança.
    "
